"id","has_exterior","name"
35552,true,MP7 | Anodized Navy (Minimal Wear)
35556,true,MP7 | Armor Core (Minimal Wear)
35561,true,MP7 | Army Recon (Minimal Wear)
35569,true,MP7 | Cirrus (Minimal Wear)
35574,true,MP7 | Forest DDPAT (Minimal Wear)
35579,true,MP7 | Full Stop (Minimal Wear)
35584,true,MP7 | Groundwater (Minimal Wear)
35589,true,MP7 | Gunsmoke (Minimal Wear)
35593,true,MP7 | Impire (Minimal Wear)
35597,true,MP7 | Nemesis (Minimal Wear)
35599,true,MP7 | Ocean Foam (Minimal Wear)
35603,true,MP7 | Olive Plaid (Minimal Wear)
35608,true,MP7 | Orange Peel (Minimal Wear)
35611,true,MP7 | Skulls (Minimal Wear)
35512,true,MAG-7 | Praetorian (Field-Tested)
35517,true,MAG-7 | Sand Dune (Field-Tested)
35522,true,MAG-7 | Seabird (Field-Tested)
35528,true,MAG-7 | Sonar (Field-Tested)
35533,true,MAG-7 | Storm (Field-Tested)
35548,true,MP7 | Akoben (Field-Tested)
35555,true,MP7 | Armor Core (Field-Tested)
35560,true,MP7 | Army Recon (Field-Tested)
35565,true,MP7 | Asterion (Field-Tested)
35568,true,MP7 | Cirrus (Field-Tested)
35573,true,MP7 | Forest DDPAT (Field-Tested)
35578,true,MP7 | Full Stop (Field-Tested)
35583,true,MP7 | Groundwater (Field-Tested)
35588,true,MP7 | Gunsmoke (Field-Tested)
35592,true,MP7 | Impire (Field-Tested)
35596,true,MP7 | Nemesis (Field-Tested)
35602,true,MP7 | Olive Plaid (Field-Tested)
35607,true,MP7 | Orange Peel (Field-Tested)
35610,true,MP7 | Skulls (Field-Tested)
35614,true,MP7 | Special Delivery (Field-Tested)
35618,true,MP7 | Urban Hazard (Field-Tested)
35623,true,MP7 | Whiteout (Field-Tested)
35628,true,MP9 | Airlock (Field-Tested)
35514,true,MAG-7 | Praetorian (Well-Worn)
35519,true,MAG-7 | Sand Dune (Well-Worn)
35524,true,MAG-7 | Seabird (Well-Worn)
35535,true,MAG-7 | Storm (Well-Worn)
35550,true,MP7 | Akoben (Well-Worn)
35557,true,MP7 | Armor Core (Well-Worn)
35562,true,MP7 | Army Recon (Well-Worn)
35566,true,MP7 | Asterion (Well-Worn)
35570,true,MP7 | Cirrus (Well-Worn)
35575,true,MP7 | Forest DDPAT (Well-Worn)
35580,true,MP7 | Full Stop (Well-Worn)
35585,true,MP7 | Groundwater (Well-Worn)
35590,true,MP7 | Gunsmoke (Well-Worn)
35594,true,MP7 | Impire (Well-Worn)
35604,true,MP7 | Olive Plaid (Well-Worn)
35609,true,MP7 | Orange Peel (Well-Worn)
35616,true,MP7 | Special Delivery (Well-Worn)
35620,true,MP7 | Urban Hazard (Well-Worn)
35625,true,MP7 | Whiteout (Well-Worn)
35630,true,MP9 | Airlock (Well-Worn)
35515,true,MAG-7 | Sand Dune (Battle-Scarred)
35520,true,MAG-7 | Seabird (Battle-Scarred)
35531,true,MAG-7 | Storm (Battle-Scarred)
35546,true,MP7 | Akoben (Battle-Scarred)
35553,true,MP7 | Armor Core (Battle-Scarred)
35558,true,MP7 | Army Recon (Battle-Scarred)
35563,true,MP7 | Asterion (Battle-Scarred)
35571,true,MP7 | Forest DDPAT (Battle-Scarred)
35576,true,MP7 | Full Stop (Battle-Scarred)
35581,true,MP7 | Groundwater (Battle-Scarred)
35586,true,MP7 | Gunsmoke (Battle-Scarred)
35600,true,MP7 | Olive Plaid (Battle-Scarred)
35605,true,MP7 | Orange Peel (Battle-Scarred)
35612,true,MP7 | Special Delivery (Battle-Scarred)
35617,true,MP7 | Urban Hazard (Battle-Scarred)
35621,true,MP7 | Whiteout (Battle-Scarred)
35626,true,MP9 | Airlock (Battle-Scarred)
35631,true,MP9 | Bioleak (Battle-Scarred)
35705,false,Militia Pin
35706,false,Mirage Pin
35707,false,"Music Kit | AWOLNATION, I Am"
35708,false,"Music Kit | Austin Wintory, Desert Fire"
35709,false,"Music Kit | Beartooth, Disgusting"
35710,false,"Music Kit | Damjan Mravunac, The Talos Principle"
35711,false,"Music Kit | Daniel Sadowski, Crimson Assault"
35712,false,"Music Kit | Daniel Sadowski, The 8-Bit Kit"
35713,false,"Music Kit | Daniel Sadowski, Total Domination"
35714,false,"Music Kit | Darude, Moments CSGO"
35715,false,"Music Kit | Dren, Death's Head Demolition"
35716,false,"Music Kit | Feed Me, High Noon"
35717,false,"Music Kit | Ian Hultquist, Lion's Mouth"
35718,false,"Music Kit | Kelly Bailey, Hazardous Environments"
35719,false,"Music Kit | Ki:Theory, MOLOTOV"
35720,false,"Music Kit | Lennie Moore, Java Havana Funkaloo"
35721,false,"Music Kit | Mateo Messina, For No Mankind"
35722,false,"Music Kit | Matt Lange, IsoRhythm"
35723,false,"Music Kit | Michael Bross, Invasion!"
35724,false,"Music Kit | Midnight Riders, All I Want for Christmas"
35725,false,"Music Kit | Mord Fustang, Diamonds"
35726,false,"Music Kit | New Beat Fund, Sponge Fingerz"
35727,false,"Music Kit | Noisia, Sharpened"
35728,false,"Music Kit | Proxy, Battlepack"
35729,false,"Music Kit | Robert Allaire, Insurgency"
35730,false,"Music Kit | Sasha, LNOE"
35731,false,"Music Kit | Sean Murray, A*D*8"
35732,false,"Music Kit | Skog, II-Headshot"
35733,false,"Music Kit | Skog, Metal"
35734,false,"Music Kit | Troels Folmann, Uber Blasto Phone"
35735,false,"Music Kit | Various Artists, Hotline Miami"
35736,false,Name Tag
35633,true,MP9 | Bioleak (Minimal Wear)
35637,true,MP9 | Bulldozer (Minimal Wear)
35641,true,MP9 | Dark Age (Minimal Wear)
35645,true,MP9 | Dart (Minimal Wear)
35650,true,MP9 | Deadly Poison (Minimal Wear)
35655,true,MP9 | Dry Season (Minimal Wear)
35660,true,MP9 | Goo (Minimal Wear)
35665,true,MP9 | Green Plaid (Minimal Wear)
35668,true,MP9 | Hot Rod (Minimal Wear)
35670,true,MP9 | Hypnotic (Minimal Wear)
35674,true,MP9 | Orange Peel (Minimal Wear)
35678,true,MP9 | Pandora's Box (Minimal Wear)
35681,true,MP9 | Rose Iron (Minimal Wear)
35685,true,MP9 | Ruby Poison Dart (Minimal Wear)
35690,true,MP9 | Sand Dashed (Minimal Wear)
35698,true,MP9 | Setting Sun (Minimal Wear)
35703,true,MP9 | Storm (Minimal Wear)
35738,true,Negev | Anodized Navy (Minimal Wear)
35741,true,Negev | Army Sheen (Minimal Wear)
35632,true,MP9 | Bioleak (Field-Tested)
35636,true,MP9 | Bulldozer (Field-Tested)
35640,true,MP9 | Dark Age (Field-Tested)
35644,true,MP9 | Dart (Field-Tested)
35649,true,MP9 | Deadly Poison (Field-Tested)
35654,true,MP9 | Dry Season (Field-Tested)
35659,true,MP9 | Goo (Field-Tested)
35664,true,MP9 | Green Plaid (Field-Tested)
35673,true,MP9 | Orange Peel (Field-Tested)
35677,true,MP9 | Pandora's Box (Field-Tested)
35680,true,MP9 | Rose Iron (Field-Tested)
35684,true,MP9 | Ruby Poison Dart (Field-Tested)
35689,true,MP9 | Sand Dashed (Field-Tested)
35693,true,MP9 | Sand Scale (Field-Tested)
35697,true,MP9 | Setting Sun (Field-Tested)
35702,true,MP9 | Storm (Field-Tested)
35740,true,Negev | Army Sheen (Field-Tested)
35744,true,Negev | Bratatat (Field-Tested)
35749,true,Negev | CaliCamo (Field-Tested)
35634,true,MP9 | Bioleak (Well-Worn)
35638,true,MP9 | Bulldozer (Well-Worn)
35646,true,MP9 | Dart (Well-Worn)
35651,true,MP9 | Deadly Poison (Well-Worn)
35656,true,MP9 | Dry Season (Well-Worn)
35661,true,MP9 | Goo (Well-Worn)
35666,true,MP9 | Green Plaid (Well-Worn)
35675,true,MP9 | Orange Peel (Well-Worn)
35686,true,MP9 | Ruby Poison Dart (Well-Worn)
35691,true,MP9 | Sand Dashed (Well-Worn)
35694,true,MP9 | Sand Scale (Well-Worn)
35699,true,MP9 | Setting Sun (Well-Worn)
35704,true,MP9 | Storm (Well-Worn)
35746,true,Negev | Bratatat (Well-Worn)
35635,true,MP9 | Bulldozer (Battle-Scarred)
35642,true,MP9 | Dart (Battle-Scarred)
35647,true,MP9 | Deadly Poison (Battle-Scarred)
35652,true,MP9 | Dry Season (Battle-Scarred)
35657,true,MP9 | Goo (Battle-Scarred)
35662,true,MP9 | Green Plaid (Battle-Scarred)
35671,true,MP9 | Orange Peel (Battle-Scarred)
35682,true,MP9 | Ruby Poison Dart (Battle-Scarred)
35687,true,MP9 | Sand Dashed (Battle-Scarred)
35695,true,MP9 | Setting Sun (Battle-Scarred)
35700,true,MP9 | Storm (Battle-Scarred)
35742,true,Negev | Bratatat (Battle-Scarred)
35747,true,Negev | CaliCamo (Battle-Scarred)
35754,true,Negev | Dazzle (Minimal Wear)
35759,true,Negev | Desert-Strike (Minimal Wear)
35763,true,Negev | Loudmouth (Minimal Wear)
35766,true,Negev | Man-o'-war (Minimal Wear)
35769,true,Negev | Nuclear Waste (Minimal Wear)
35774,true,Negev | Palm (Minimal Wear)
35779,true,Negev | Power Loader (Minimal Wear)
35783,true,Negev | Terrain (Minimal Wear)
35787,true,Nova | Antique (Minimal Wear)
35791,true,Nova | Blaze Orange (Minimal Wear)
35796,true,Nova | Bloomstick (Minimal Wear)
35800,true,Nova | Caged Steel (Minimal Wear)
35803,true,Nova | Candy Apple (Minimal Wear)
35807,true,Nova | Exo (Minimal Wear)
35812,true,Nova | Forest Leaves (Minimal Wear)
35816,true,Nova | Ghost Camo (Minimal Wear)
35820,true,Nova | Gila (Minimal Wear)
35822,true,Nova | Graphite (Minimal Wear)
35825,true,Nova | Green Apple (Minimal Wear)
35829,true,Nova | Hyper Beast (Minimal Wear)
35833,true,Nova | Koi (Minimal Wear)
35837,true,Nova | Modern Hunter (Minimal Wear)
35842,true,Nova | Moon in Libra (Minimal Wear)
35847,true,Nova | Polar Mesh (Minimal Wear)
35753,true,Negev | Dazzle (Field-Tested)
35758,true,Negev | Desert-Strike (Field-Tested)
35762,true,Negev | Loudmouth (Field-Tested)
35765,true,Negev | Man-o'-war (Field-Tested)
35768,true,Negev | Nuclear Waste (Field-Tested)
35773,true,Negev | Palm (Field-Tested)
35778,true,Negev | Power Loader (Field-Tested)
35782,true,Negev | Terrain (Field-Tested)
35786,true,Nova | Antique (Field-Tested)
35790,true,Nova | Blaze Orange (Field-Tested)
35795,true,Nova | Bloomstick (Field-Tested)
35799,true,Nova | Caged Steel (Field-Tested)
35802,true,Nova | Candy Apple (Field-Tested)
35806,true,Nova | Exo (Field-Tested)
35811,true,Nova | Forest Leaves (Field-Tested)
35815,true,Nova | Ghost Camo (Field-Tested)
35819,true,Nova | Gila (Field-Tested)
35824,true,Nova | Green Apple (Field-Tested)
35828,true,Nova | Hyper Beast (Field-Tested)
35832,true,Nova | Koi (Field-Tested)
35836,true,Nova | Modern Hunter (Field-Tested)
35841,true,Nova | Moon in Libra (Field-Tested)
35846,true,Nova | Polar Mesh (Field-Tested)
35851,true,Nova | Predator (Field-Tested)
35856,true,Nova | Ranger (Field-Tested)
35861,true,Nova | Rising Skull (Field-Tested)
35751,true,Negev | CaliCamo (Well-Worn)
35755,true,Negev | Dazzle (Well-Worn)
35760,true,Negev | Desert-Strike (Well-Worn)
35764,true,Negev | Loudmouth (Well-Worn)
35770,true,Negev | Nuclear Waste (Well-Worn)
35775,true,Negev | Palm (Well-Worn)
35780,true,Negev | Power Loader (Well-Worn)
35784,true,Negev | Terrain (Well-Worn)
35792,true,Nova | Blaze Orange (Well-Worn)
35797,true,Nova | Bloomstick (Well-Worn)
35808,true,Nova | Exo (Well-Worn)
35813,true,Nova | Forest Leaves (Well-Worn)
35817,true,Nova | Ghost Camo (Well-Worn)
35830,true,Nova | Hyper Beast (Well-Worn)
35838,true,Nova | Modern Hunter (Well-Worn)
35843,true,Nova | Moon in Libra (Well-Worn)
35848,true,Nova | Polar Mesh (Well-Worn)
35853,true,Nova | Predator (Well-Worn)
35858,true,Nova | Ranger (Well-Worn)
35863,true,Nova | Rising Skull (Well-Worn)
35867,true,Nova | Sand Dune (Well-Worn)
35752,true,Negev | Dazzle (Battle-Scarred)
35756,true,Negev | Desert-Strike (Battle-Scarred)
35761,true,Negev | Loudmouth (Battle-Scarred)
35771,true,Negev | Palm (Battle-Scarred)
35776,true,Negev | Power Loader (Battle-Scarred)
35788,true,Nova | Blaze Orange (Battle-Scarred)
35793,true,Nova | Bloomstick (Battle-Scarred)
35804,true,Nova | Exo (Battle-Scarred)
35809,true,Nova | Forest Leaves (Battle-Scarred)
35826,true,Nova | Hyper Beast (Battle-Scarred)
35834,true,Nova | Modern Hunter (Battle-Scarred)
35839,true,Nova | Moon in Libra (Battle-Scarred)
35844,true,Nova | Polar Mesh (Battle-Scarred)
35849,true,Nova | Predator (Battle-Scarred)
35854,true,Nova | Ranger (Battle-Scarred)
35859,true,Nova | Rising Skull (Battle-Scarred)
35864,true,Nova | Sand Dune (Battle-Scarred)
35876,false,Nuke Pin
35877,false,Office Pin
35878,false,Operation Bloodhound Access Pass
35879,false,Operation Bravo Case
35880,false,Operation Bravo Pass
35881,false,Operation Breakout All Access Pass
35882,false,Operation Breakout Case Key
35883,false,Operation Breakout Weapon Case
35884,false,Operation Hydra Access Pass
35885,false,Operation Hydra Case
35886,false,Operation Hydra Case Key
35887,false,Operation Payback Pass
35888,false,Operation Phoenix Case Key
35889,false,Operation Phoenix Pass
35890,false,Operation Phoenix Weapon Case
35891,false,Operation Vanguard Access Pass
35892,false,Operation Vanguard Case Key
35893,false,Operation Vanguard Weapon Case
35894,false,Operation Wildfire Access Pass
35895,false,Operation Wildfire Case
35896,false,Operation Wildfire Case Key
35897,false,Overpass Pin
35870,true,Nova | Tempest (Minimal Wear)
35874,true,Nova | Walnut (Minimal Wear)
35900,true,P2000 | Amber Fade (Minimal Wear)
35904,true,P2000 | Chainmail (Minimal Wear)
35908,true,P2000 | Coach Class (Minimal Wear)
35912,true,P2000 | Corticera (Minimal Wear)
35916,true,P2000 | Fire Elemental (Minimal Wear)
35921,true,P2000 | Granite Marbleized (Minimal Wear)
35926,true,P2000 | Grassland (Minimal Wear)
35931,true,P2000 | Grassland Leaves (Minimal Wear)
35936,true,P2000 | Handgun (Minimal Wear)
35940,true,P2000 | Imperial (Minimal Wear)
35944,true,P2000 | Imperial Dragon (Minimal Wear)
35949,true,P2000 | Ivory (Minimal Wear)
35952,true,P2000 | Ocean Foam (Minimal Wear)
35956,true,P2000 | Oceanic (Minimal Wear)
35960,true,P2000 | Pathfinder (Minimal Wear)
35964,true,P2000 | Pulse (Minimal Wear)
35969,true,P2000 | Red FragCam (Minimal Wear)
35972,true,P2000 | Scorpion (Minimal Wear)
35974,true,P2000 | Silver (Minimal Wear)
35873,true,Nova | Walnut (Field-Tested)
35899,true,P2000 | Amber Fade (Field-Tested)
35903,true,P2000 | Chainmail (Field-Tested)
35907,true,P2000 | Coach Class (Field-Tested)
35911,true,P2000 | Corticera (Field-Tested)
35915,true,P2000 | Fire Elemental (Field-Tested)
35920,true,P2000 | Granite Marbleized (Field-Tested)
35925,true,P2000 | Grassland (Field-Tested)
35930,true,P2000 | Grassland Leaves (Field-Tested)
35935,true,P2000 | Handgun (Field-Tested)
35939,true,P2000 | Imperial (Field-Tested)
35943,true,P2000 | Imperial Dragon (Field-Tested)
35948,true,P2000 | Ivory (Field-Tested)
35955,true,P2000 | Oceanic (Field-Tested)
35959,true,P2000 | Pathfinder (Field-Tested)
35963,true,P2000 | Pulse (Field-Tested)
35968,true,P2000 | Red FragCam (Field-Tested)
35981,true,P2000 | Woodsman (Field-Tested)
35985,true,P250 | Asiimov (Field-Tested)
35875,true,Nova | Walnut (Well-Worn)
35901,true,P2000 | Amber Fade (Well-Worn)
35909,true,P2000 | Coach Class (Well-Worn)
35917,true,P2000 | Fire Elemental (Well-Worn)
35922,true,P2000 | Granite Marbleized (Well-Worn)
35927,true,P2000 | Grassland (Well-Worn)
35932,true,P2000 | Grassland Leaves (Well-Worn)
35937,true,P2000 | Handgun (Well-Worn)
35945,true,P2000 | Imperial Dragon (Well-Worn)
35950,true,P2000 | Ivory (Well-Worn)
35957,true,P2000 | Oceanic (Well-Worn)
35965,true,P2000 | Pulse (Well-Worn)
35970,true,P2000 | Red FragCam (Well-Worn)
35978,true,P2000 | Turf (Well-Worn)
35983,true,P2000 | Woodsman (Well-Worn)
35987,true,P250 | Asiimov (Well-Worn)
35871,true,Nova | Walnut (Battle-Scarred)
35905,true,P2000 | Coach Class (Battle-Scarred)
35913,true,P2000 | Fire Elemental (Battle-Scarred)
35918,true,P2000 | Granite Marbleized (Battle-Scarred)
35923,true,P2000 | Grassland (Battle-Scarred)
35928,true,P2000 | Grassland Leaves (Battle-Scarred)
35933,true,P2000 | Handgun (Battle-Scarred)
35941,true,P2000 | Imperial Dragon (Battle-Scarred)
35946,true,P2000 | Ivory (Battle-Scarred)
35953,true,P2000 | Oceanic (Battle-Scarred)
35961,true,P2000 | Pulse (Battle-Scarred)
35966,true,P2000 | Red FragCam (Battle-Scarred)
35975,true,P2000 | Turf (Battle-Scarred)
35979,true,P2000 | Woodsman (Battle-Scarred)
35984,true,P250 | Asiimov (Battle-Scarred)
35988,true,P250 | Bone Mask (Battle-Scarred)
35991,true,P250 | Bone Mask (Minimal Wear)
35995,true,P250 | Boreal Forest (Minimal Wear)
36000,true,P250 | Cartel (Minimal Wear)
36005,true,P250 | Contamination (Minimal Wear)
36010,true,P250 | Crimson Kimono (Minimal Wear)
36015,true,P250 | Facets (Minimal Wear)
36019,true,P250 | Franklin (Minimal Wear)
36024,true,P250 | Gunsmoke (Minimal Wear)
36028,true,P250 | Hive (Minimal Wear)
36032,true,P250 | Iron Clad (Minimal Wear)
36037,true,P250 | Mehndi (Minimal Wear)
36040,true,P250 | Metallic DDPAT (Minimal Wear)
36044,true,P250 | Mint Kimono (Minimal Wear)
36049,true,P250 | Modern Hunter (Minimal Wear)
36054,true,P250 | Muertos (Minimal Wear)
36059,true,P250 | Nuclear Threat (Minimal Wear)
36064,true,P250 | Red Rock (Minimal Wear)
36069,true,P250 | Ripple (Minimal Wear)
36074,true,P250 | Sand Dune (Minimal Wear)
36079,true,P250 | See Ya Later (Minimal Wear)
36083,true,P250 | Splash (Minimal Wear)
36086,true,P250 | Steel Disruption (Minimal Wear)
36089,true,P250 | Supernova (Minimal Wear)
36093,true,P250 | Undertow (Minimal Wear)
35990,true,P250 | Bone Mask (Field-Tested)
35999,true,P250 | Cartel (Field-Tested)
36004,true,P250 | Contamination (Field-Tested)
36009,true,P250 | Crimson Kimono (Field-Tested)
36014,true,P250 | Facets (Field-Tested)
36018,true,P250 | Franklin (Field-Tested)
36023,true,P250 | Gunsmoke (Field-Tested)
36027,true,P250 | Hive (Field-Tested)
36031,true,P250 | Iron Clad (Field-Tested)
36036,true,P250 | Mehndi (Field-Tested)
36043,true,P250 | Mint Kimono (Field-Tested)
36048,true,P250 | Modern Hunter (Field-Tested)
36053,true,P250 | Muertos (Field-Tested)
36058,true,P250 | Nuclear Threat (Field-Tested)
36063,true,P250 | Red Rock (Field-Tested)
36068,true,P250 | Ripple (Field-Tested)
36073,true,P250 | Sand Dune (Field-Tested)
36078,true,P250 | See Ya Later (Field-Tested)
36082,true,P250 | Splash (Field-Tested)
36085,true,P250 | Steel Disruption (Field-Tested)
36088,true,P250 | Supernova (Field-Tested)
36092,true,P250 | Undertow (Field-Tested)
36096,true,P250 | Valence (Field-Tested)
36101,true,P250 | Whiteout (Field-Tested)
36106,true,P250 | Wingshot (Field-Tested)
35992,true,P250 | Bone Mask (Well-Worn)
35996,true,P250 | Boreal Forest (Well-Worn)
36001,true,P250 | Cartel (Well-Worn)
36006,true,P250 | Contamination (Well-Worn)
36011,true,P250 | Crimson Kimono (Well-Worn)
36016,true,P250 | Facets (Well-Worn)
36020,true,P250 | Franklin (Well-Worn)
36025,true,P250 | Gunsmoke (Well-Worn)
36033,true,P250 | Iron Clad (Well-Worn)
36038,true,P250 | Mehndi (Well-Worn)
36045,true,P250 | Mint Kimono (Well-Worn)
36050,true,P250 | Modern Hunter (Well-Worn)
36055,true,P250 | Muertos (Well-Worn)
36060,true,P250 | Nuclear Threat (Well-Worn)
36065,true,P250 | Red Rock (Well-Worn)
36070,true,P250 | Ripple (Well-Worn)
36075,true,P250 | Sand Dune (Well-Worn)
36080,true,P250 | See Ya Later (Well-Worn)
36090,true,P250 | Supernova (Well-Worn)
36098,true,P250 | Valence (Well-Worn)
36103,true,P250 | Whiteout (Well-Worn)
35993,true,P250 | Boreal Forest (Battle-Scarred)
35997,true,P250 | Cartel (Battle-Scarred)
36002,true,P250 | Contamination (Battle-Scarred)
36007,true,P250 | Crimson Kimono (Battle-Scarred)
36012,true,P250 | Facets (Battle-Scarred)
36021,true,P250 | Gunsmoke (Battle-Scarred)
36029,true,P250 | Iron Clad (Battle-Scarred)
36034,true,P250 | Mehndi (Battle-Scarred)
36041,true,P250 | Mint Kimono (Battle-Scarred)
36046,true,P250 | Modern Hunter (Battle-Scarred)
36051,true,P250 | Muertos (Battle-Scarred)
36056,true,P250 | Nuclear Threat (Battle-Scarred)
36061,true,P250 | Red Rock (Battle-Scarred)
36066,true,P250 | Ripple (Battle-Scarred)
36071,true,P250 | Sand Dune (Battle-Scarred)
36076,true,P250 | See Ya Later (Battle-Scarred)
36094,true,P250 | Valence (Battle-Scarred)
36099,true,P250 | Whiteout (Battle-Scarred)
36104,true,P250 | Wingshot (Battle-Scarred)
36111,true,P90 | Ash Wood (Minimal Wear)
36116,true,P90 | Asiimov (Minimal Wear)
36121,true,P90 | Blind Spot (Minimal Wear)
36126,true,P90 | Chopper (Minimal Wear)
36129,true,P90 | Cold Blooded (Minimal Wear)
36133,true,P90 | Death Grip (Minimal Wear)
36136,true,P90 | Death by Kitty (Minimal Wear)
36140,true,P90 | Desert Warfare (Minimal Wear)
36145,true,P90 | Elite Build (Minimal Wear)
36150,true,P90 | Emerald Dragon (Minimal Wear)
36155,true,P90 | Fallout Warning (Minimal Wear)
36160,true,P90 | Glacier Mesh (Minimal Wear)
36165,true,P90 | Grim (Minimal Wear)
36170,true,P90 | Leather (Minimal Wear)
36174,true,P90 | Module (Minimal Wear)
36178,true,P90 | Sand Spray (Minimal Wear)
36183,true,P90 | Scorched (Minimal Wear)
36188,true,P90 | Shallow Grave (Minimal Wear)
36193,true,P90 | Shapewood (Minimal Wear)
36198,true,P90 | Storm (Minimal Wear)
36203,true,P90 | Teardown (Minimal Wear)
36207,true,P90 | Trigon (Minimal Wear)
36212,true,P90 | Virus (Minimal Wear)
36110,true,P90 | Ash Wood (Field-Tested)
36115,true,P90 | Asiimov (Field-Tested)
36120,true,P90 | Blind Spot (Field-Tested)
36125,true,P90 | Chopper (Field-Tested)
36132,true,P90 | Death Grip (Field-Tested)
36135,true,P90 | Death by Kitty (Field-Tested)
36139,true,P90 | Desert Warfare (Field-Tested)
36144,true,P90 | Elite Build (Field-Tested)
36149,true,P90 | Emerald Dragon (Field-Tested)
36154,true,P90 | Fallout Warning (Field-Tested)
36159,true,P90 | Glacier Mesh (Field-Tested)
36164,true,P90 | Grim (Field-Tested)
36169,true,P90 | Leather (Field-Tested)
36173,true,P90 | Module (Field-Tested)
36177,true,P90 | Sand Spray (Field-Tested)
36182,true,P90 | Scorched (Field-Tested)
36187,true,P90 | Shallow Grave (Field-Tested)
36192,true,P90 | Shapewood (Field-Tested)
36197,true,P90 | Storm (Field-Tested)
36202,true,P90 | Teardown (Field-Tested)
36206,true,P90 | Trigon (Field-Tested)
36211,true,P90 | Virus (Field-Tested)
36216,true,PP-Bizon | Antique (Field-Tested)
36108,true,P250 | Wingshot (Well-Worn)
36112,true,P90 | Ash Wood (Well-Worn)
36117,true,P90 | Asiimov (Well-Worn)
36122,true,P90 | Blind Spot (Well-Worn)
36127,true,P90 | Chopper (Well-Worn)
36134,true,P90 | Death Grip (Well-Worn)
36141,true,P90 | Desert Warfare (Well-Worn)
36146,true,P90 | Elite Build (Well-Worn)
36151,true,P90 | Emerald Dragon (Well-Worn)
36156,true,P90 | Fallout Warning (Well-Worn)
36161,true,P90 | Glacier Mesh (Well-Worn)
36166,true,P90 | Grim (Well-Worn)
36171,true,P90 | Leather (Well-Worn)
36179,true,P90 | Sand Spray (Well-Worn)
36184,true,P90 | Scorched (Well-Worn)
36189,true,P90 | Shallow Grave (Well-Worn)
36194,true,P90 | Shapewood (Well-Worn)
36199,true,P90 | Storm (Well-Worn)
36204,true,P90 | Teardown (Well-Worn)
36208,true,P90 | Trigon (Well-Worn)
36213,true,P90 | Virus (Well-Worn)
36218,true,PP-Bizon | Antique (Well-Worn)
36223,true,PP-Bizon | Bamboo Print (Well-Worn)
36113,true,P90 | Asiimov (Battle-Scarred)
36118,true,P90 | Blind Spot (Battle-Scarred)
36123,true,P90 | Chopper (Battle-Scarred)
36130,true,P90 | Death Grip (Battle-Scarred)
36137,true,P90 | Desert Warfare (Battle-Scarred)
36142,true,P90 | Elite Build (Battle-Scarred)
36147,true,P90 | Emerald Dragon (Battle-Scarred)
36152,true,P90 | Fallout Warning (Battle-Scarred)
36157,true,P90 | Glacier Mesh (Battle-Scarred)
36162,true,P90 | Grim (Battle-Scarred)
36167,true,P90 | Leather (Battle-Scarred)
36175,true,P90 | Sand Spray (Battle-Scarred)
36180,true,P90 | Scorched (Battle-Scarred)
36185,true,P90 | Shallow Grave (Battle-Scarred)
36190,true,P90 | Shapewood (Battle-Scarred)
36195,true,P90 | Storm (Battle-Scarred)
36200,true,P90 | Teardown (Battle-Scarred)
36205,true,P90 | Trigon (Battle-Scarred)
36209,true,P90 | Virus (Battle-Scarred)
36214,true,PP-Bizon | Antique (Battle-Scarred)
36219,true,PP-Bizon | Bamboo Print (Battle-Scarred)
36224,true,PP-Bizon | Blue Streak (Battle-Scarred)
36320,false,Pallet of Presents
36321,false,Perfect World Graffiti Box
36322,false,Perfect World Sticker Capsule 1
36323,false,Perfect World Sticker Capsule 2
36324,false,Phoenix Pin
36325,false,Pinups Capsule
36227,true,PP-Bizon | Blue Streak (Minimal Wear)
36232,true,PP-Bizon | Brass (Minimal Wear)
36235,true,PP-Bizon | Carbon Fiber (Minimal Wear)
36239,true,PP-Bizon | Chemical Green (Minimal Wear)
36243,true,PP-Bizon | Cobalt Halftone (Minimal Wear)
36248,true,PP-Bizon | Forest Leaves (Minimal Wear)
36253,true,PP-Bizon | Fuel Rod (Minimal Wear)
36258,true,PP-Bizon | Harvester (Minimal Wear)
36263,true,PP-Bizon | High Roller (Minimal Wear)
36268,true,PP-Bizon | Irradiated Alert (Minimal Wear)
36273,true,PP-Bizon | Judgement of Anubis (Minimal Wear)
36278,true,PP-Bizon | Jungle Slipstream (Minimal Wear)
36283,true,PP-Bizon | Modern Hunter (Minimal Wear)
36288,true,PP-Bizon | Night Ops (Minimal Wear)
36293,true,PP-Bizon | Osiris (Minimal Wear)
36298,true,PP-Bizon | Photic Zone (Minimal Wear)
36303,true,PP-Bizon | Rust Coat (Minimal Wear)
36308,true,PP-Bizon | Sand Dashed (Minimal Wear)
36313,true,PP-Bizon | Urban Dashed (Minimal Wear)
36318,true,PP-Bizon | Water Sigil (Minimal Wear)
36328,true,R8 Revolver | Amber Fade (Minimal Wear)
36231,true,PP-Bizon | Brass (Field-Tested)
36238,true,PP-Bizon | Chemical Green (Field-Tested)
36242,true,PP-Bizon | Cobalt Halftone (Field-Tested)
36247,true,PP-Bizon | Forest Leaves (Field-Tested)
36252,true,PP-Bizon | Fuel Rod (Field-Tested)
36257,true,PP-Bizon | Harvester (Field-Tested)
36262,true,PP-Bizon | High Roller (Field-Tested)
36267,true,PP-Bizon | Irradiated Alert (Field-Tested)
36272,true,PP-Bizon | Judgement of Anubis (Field-Tested)
